ID,Title,Artist,URL,Release Date,Producer,Featured Artist,Sample
787,Southside,Common,https://genius.com/Common-southside-lyrics,2007-07-31,Kanye West,Kanye West,
2218717,Southside - Edited Album Version,Common,https://genius.com/Common-southside-edited-album-version-lyrics,,,,
1177643,Southside (snippet),Common,https://genius.com/Common-southside-snippet-lyrics,,,Kanye West,
465901,Speak My Piece,Common,https://genius.com/Common-speak-my-piece-lyrics,2014-06-30,No I.D.,,The Notorious B.I.G.
14350,Star 69 (PS with Love),Common,https://genius.com/Common-star-69-ps-with-love-lyrics,2002-12-10,"J Dilla,James Poyser,Questlove","Prince,Bilal",
14374,Start the Show (Extended),Common,https://genius.com/Common-start-the-show-extended-lyrics,2007-07-31,Kanye West,,
1448811,State To State,Common,https://genius.com/Common-state-to-state-lyrics,,,,
63165,Stay Schemin',Common,https://genius.com/Common-stay-schemin-lyrics,,,,Destiny's Child
1836465,Stay Schemin (Remix),Common,https://genius.com/Common-stay-schemin-remix-lyrics,,,,
2242507,Stolen Moments (Intro and Outro by Q-Tip),Common,https://genius.com/Common-stolen-moments-intro-and-outro-by-q-tip-lyrics,,,,
14389,Stolen Moments Pt. I,Common,https://genius.com/Common-stolen-moments-pt-i-lyrics,1997-09-30,"D-True,No I.D.",,
14382,Stolen Moments Pt. II,Common,https://genius.com/Common-stolen-moments-pt-ii-lyrics,1997-09-30,"D-True,No I.D.",Black Thought,
14396,Stolen Moments Pt. III,Common,https://genius.com/Common-stolen-moments-pt-iii-lyrics,1997-09-30,"No I.D.,D-True",Q-Tip,
50128,Strange Fruit,Common,https://genius.com/Common-strange-fruit-lyrics,,Kanye West,John Legend,
51429,Summer Madness,Common,https://genius.com/Common-summer-madness-lyrics,,,Cocaine 80's,
5304,Sum Shit I Wrote,Common,https://genius.com/Common-sum-shit-i-wrote-lyrics,1994-10-25,Ynot,,LL Cool J
893531,Sun God (prod. by Hi-Tek),Common,https://genius.com/Common-sun-god-prod-by-hi-tek-lyrics,2001-06-05,Hi-Tek,,
2483777,Sway ABFF Freestyle,Common,https://genius.com/Common-sway-abff-freestyle-lyrics,2016-05-31,,,
84913,Sway in the Morning Freestyle Pt. 1,Common,https://genius.com/Common-sway-in-the-morning-freestyle-pt-1-lyrics,,,,
58401,Sweet,Common,https://genius.com/Common-sweet-lyrics,2011-12-20,No I.D.,,
67083,Sweet Freestyle (Live in Chicago),Common,https://genius.com/Common-sweet-freestyle-live-in-chicago-lyrics,,,,
14362,Take It EZ,Common,https://genius.com/Common-take-it-ez-lyrics,1992-10-06,2 pc. DRK,,"Little Richard,Ray Parker Jr.,Brand Nubian,Eric B. & Rakim,Beastie Boys"
14417,Tekzilla,Common,https://genius.com/Common-tekzilla-lyrics,,,Hi-Tek,
14351,Testify,Common,https://genius.com/Common-testify-lyrics,2005-09-27,Kanye West,,Honey Cone
1135258,The 6th Sense (instrumental with cuts),Common,https://genius.com/Common-the-6th-sense-instrumental-with-cuts-lyrics,,,,
1410138,The 6th Sense (instrumental without cuts),Common,https://genius.com/Common-the-6th-sense-instrumental-without-cuts-lyrics,,,,
4617,The 6th Sense (Something You Feel),Common,https://genius.com/Common-the-6th-sense-something-you-feel-lyrics,2000-02-15,DJ Premier,Bilal,Mobb Deep
60845,The Believer,Common,https://genius.com/Common-the-believer-lyrics,,,John Legend,
1835932,The Believer (remix),Common,https://genius.com/Common-the-believer-remix-lyrics,,,,
1145,The Bitch In Yoo,Common,https://genius.com/Common-the-bitch-in-yoo-lyrics,,Pete Rock,,
1275557,The Bitch in Yoo (Ice Cube Dis),Common,https://genius.com/Common-the-bitch-in-yoo-ice-cube-dis-lyrics,,,,
876895,The Bitch in Yoo (live at Tramps 1996),Common,https://genius.com/Common-the-bitch-in-yoo-live-at-tramps-1996-lyrics,,,,
1542095,The Bitch in Yoo (original version),Common,https://genius.com/Common-the-bitch-in-yoo-original-version-lyrics,,,,
1836279,The Bizness,Common,https://genius.com/Common-the-bizness-lyrics,,,,
6290,The Corner,Common,https://genius.com/Common-the-corner-lyrics,2005-03-01,Kanye West,"Umar Bin Hassan,Abiodun Oyewole,The Last Poets",The Temprees
1231154,The Corner (instrumental),Common,https://genius.com/Common-the-corner-instrumental-lyrics,,,,
980205,The Corner (Last Poet reprise),Common,https://genius.com/Common-the-corner-last-poet-reprise-lyrics,,,,
1338400,The Corner (LP),Common,https://genius.com/Common-the-corner-lp-lyrics,,,,
1151164,The Corner (LP a cappella),Common,https://genius.com/Common-the-corner-lp-a-cappella-lyrics,,,,
1375812,The Corner (radio),Common,https://genius.com/Common-the-corner-radio-lyrics,,,,
1595823,The Corner (radio a cappella),Common,https://genius.com/Common-the-corner-radio-a-cappella-lyrics,,,,
14409,The Corner (Remix),Common,https://genius.com/Common-the-corner-remix-lyrics,,Kanye West,"The Last Poets,Scarface,Yasiin Bey,Kanye West",
2875609,The Day Women Took Over,Common,https://genius.com/Common-the-day-women-took-over-lyrics,2016-11-04,Karriem Riggins,BJ The Chicago Kid,
61421,The Dreamer,Common,https://genius.com/Common-the-dreamer-lyrics,2011-12-20,No I.D.,Maya Angelou,Kool & the Gang
635,The Food,Common,https://genius.com/Common-the-food-lyrics,2004-10-01,Kanye West,,
1299819,The Food (Live),Common,https://genius.com/Common-the-food-live-lyrics,,Kanye West,,
3954,The Game,Common,https://genius.com/Common-the-game-lyrics,2007-05-22,Kanye West,,
14360,The Hustle,Common,https://genius.com/Common-the-hustle-lyrics,2002-12-10,Karriem Riggins,"OmarLye-Fook,Dart Chillz",
376330,The Ladder,Common,https://genius.com/Common-the-ladder-lyrics,,,,
1256,The Light,Common,https://genius.com/Common-the-light-lyrics,2000-03-28,J Dilla,,"Detroit Emeralds,Bobby Caldwell"
14410,The Light '08 (It's Love),Common,https://genius.com/Common-the-light-08-its-love-lyrics,,,"Marsha Ambrosius,Bilal",
1835727,The Light [for U] [Remix],Common,https://genius.com/Common-the-light-for-u-remix-lyrics,,,,
1668819,The Light (Heartbeats),Common,https://genius.com/Common-the-light-heartbeats-lyrics,,,,
1060963,The Light (instrumental),Common,https://genius.com/Common-the-light-instrumental-lyrics,,,,
1835613,The Light (Remix),Common,https://genius.com/Common-the-light-remix-lyrics,,,,
14435,Thelonius,Common,https://genius.com/Common-thelonius-lyrics,2000-03-28,J Dilla,Slum Village,
480275,The Neighborhood,Common,https://genius.com/Common-the-neighborhood-lyrics,2014-07-22,No I.D.,"G Herbo,Cocaine 80's",
113809,The Next Chapter (Still Love H.E.R.),Common,https://genius.com/Common-the-next-chapter-still-love-her-lyrics,,J. Period,,
5300,The People,Common,https://genius.com/Common-the-people-lyrics,2007-05-22,Kanye West,Dwele,Gil Scott-Heron & Brian Jackson
1554135,The People (instrumental),Common,https://genius.com/Common-the-people-instrumental-lyrics,,,,
1705787,The People (LP version),Common,https://genius.com/Common-the-people-lp-version-lyrics,,,,
1692236,The People (radio edit),Common,https://genius.com/Common-the-people-radio-edit-lyrics,,,,
14432,The Questions,Common,https://genius.com/Common-the-questions-lyrics,2000-03-28,"James Poyser,J Dilla",Yasiin Bey,
907685,The Remedy,Common,https://genius.com/Common-the-remedy-lyrics,,,,
1836215,The Sixth Sense,Common,https://genius.com/Common-the-sixth-sense-lyrics,,,,
2895981,The Sixth Sense (DJ Keynote Speakaz Remix),Common,https://genius.com/Common-the-sixth-sense-dj-keynote-speakaz-remix-lyrics,2016-09-30,DJ Keynote Speakaz,,
1385983,The Sun God,Common,https://genius.com/Common-the-sun-god-lyrics,,,,
3141,They Say,Common,https://genius.com/Common-they-say-lyrics,2005-03-24,Kanye West,"Kanye West,John Legend",
2771003,They Say (Original Version),Common,https://genius.com/Common-they-say-original-version-lyrics,2005-01-01,Kanye West,"Consequence,John Legend",
4584,Thisisme,Common,https://genius.com/Common-thisisme-lyrics,1994-10-25,No I.D.,,Paul McCartney
14437,Time Travelin' (A Tribute to Fela),Common,https://genius.com/Common-time-travelin-a-tribute-to-fela-lyrics,2000-03-28,"Questlove,James Poyser,J Dilla,D'Angelo","Femi Kuti,Vinia Mojica",
278229,Time Travelin' Reprise,Common,https://genius.com/Common-time-travelin-reprise-lyrics,2000-03-28,"J Dilla,James Poyser,Questlove,D'Angelo",,
14370,Tricks Up My Sleeve,Common,https://genius.com/Common-tricks-up-my-sleeve-lyrics,1992-10-06,No I.D.,Rayshel,
14365,Two Scoops of Raisins,Common,https://genius.com/Common-two-scoops-of-raisins-lyrics,1992-10-06,No I.D.,No I.D.,
3892,"U, Black Maybe",Common,https://genius.com/Common-u-black-maybe-lyrics,2007-07-31,Kanye West,Bilal,
2899999,Unfamiliar,Common,https://genius.com/Common-unfamiliar-lyrics,2016-11-04,Karriem Riggins,PJ,
2115,Universal Mind Control (UMC),Common,https://genius.com/Common-universal-mind-control-umc-lyrics,2008-07-01,The Neptunes,,
332708,WAR,Common,https://genius.com/Common-war-lyrics,2014-01-06,"Cocaine 80's,No I.D.",,
14400,Watermelon,Common,https://genius.com/Common-watermelon-lyrics,1994-10-25,No I.D.,,"Big Daddy Kane,Gang Starr"
2265228,"We Are Young, Gifted & Black",Common,https://genius.com/Common-we-are-young-gifted-and-black-lyrics,,Robert Glasper,Lalah Hathaway,
1836599,We Can Do It Now,Common,https://genius.com/Common-we-can-do-it-now-lyrics,,,,
78669,What a World,Common,https://genius.com/Common-what-a-world-lyrics,,The Neptunes,Chester French,
2984620,Wheel of Freestyle,Common,https://genius.com/Common-wheel-of-freestyle-lyrics,,,Black Thought,
61435,Windows,Common,https://genius.com/Common-windows-lyrics,,No I.D.,,
278221,WMOE,Common,https://genius.com/Common-wmoe-lyrics,1994-10-25,,,
2900015,Word from Moe Luv Interlude,Common,https://genius.com/Common-word-from-moe-luv-interlude-lyrics,2016-11-04,Robert Glasper,,
1934567,Wouldn't You Like to Ride (S&S Remixes) - Jez Pereira & Madoc Remix,Common,https://genius.com/Common-wouldnt-you-like-to-ride-s-s-remixes-jez-pereira-and-madoc-remix-lyrics,,,,
1940310,Wouldn't You Like to Ride (S&S Remixes) - KitSch 2.0 & Stephane B Remix,Common,https://genius.com/Common-wouldnt-you-like-to-ride-s-s-remixes-kitsch-20-and-stephane-b-remix-lyrics,,,,
1968039,Wouldn't You Like to Ride (S&S Remixes) - Nick Ahrn Remix,Common,https://genius.com/Common-wouldnt-you-like-to-ride-s-s-remixes-nick-ahrn-remix-lyrics,,,,
1994128,Wouldn't You Like to Ride (S&S Remixes) - Nick Ahrn Remix Instrumental,Common,https://genius.com/Common-wouldnt-you-like-to-ride-s-s-remixes-nick-ahrn-remix-instrumental-lyrics,,,,
1958809,Wouldn't You Like to Ride (S&S Remixes) - Paul Anthony & ZXX Remix,Common,https://genius.com/Common-wouldnt-you-like-to-ride-s-s-remixes-paul-anthony-and-zxx-remix-lyrics,,,,
1932517,Wouldn't You Like to Ride (S&S Remixes) - The House Moguls Remix,Common,https://genius.com/Common-wouldnt-you-like-to-ride-s-s-remixes-the-house-moguls-remix-lyrics,,,,
480895,Young Hearts Run Free,Common,https://genius.com/Common-young-hearts-run-free-lyrics,,No I.D.,Cocaine 80's,
156310,'88,The Cool Kids,https://genius.com/The-cool-kids-88-lyrics,,Chuck Inglish,,
14639,Action Figures,The Cool Kids,https://genius.com/The-cool-kids-action-figures-lyrics,,,,
14633,A Little Bit Cooler,The Cool Kids,https://genius.com/The-cool-kids-a-little-bit-cooler-lyrics,2008-01-03,Chuck Inglish,Sir Michael Rocks,
49237,Bassment Party,The Cool Kids,https://genius.com/The-cool-kids-bassment-party-lyrics,2011-06-10,Chuck Inglish,,
14637,Black Mags,The Cool Kids,https://genius.com/The-cool-kids-black-mags-lyrics,2008-06-03,Chuck Inglish,Sir Michael Rocks,
2915695,Boomin',The Cool Kids,https://genius.com/The-cool-kids-boomin-lyrics,0001-06-08,,Tennille,
81352,Box of Rocks,The Cool Kids,https://genius.com/The-cool-kids-box-of-rocks-lyrics,,,,
49672,Broadcasting Live,The Cool Kids,https://genius.com/The-cool-kids-broadcasting-live-lyrics,,"1500 or Nothin',DJ Don Cannon",,
52587,Bundle Up,The Cool Kids,https://genius.com/The-cool-kids-bundle-up-lyrics,2011-07-12,Chuck Inglish,,
49238,Champions,The Cool Kids,https://genius.com/The-cool-kids-champions-lyrics,2009-05-05,Chuck Inglish,,
111913,Chicago Zoo,The Cool Kids,https://genius.com/The-cool-kids-chicago-zoo-lyrics,,,,
340050,Chop,The Cool Kids,https://genius.com/The-cool-kids-chop-lyrics,2014-01-13,,Hbk Gang,Kris Kross
1026403,Cinnamon,The Cool Kids,https://genius.com/The-cool-kids-cinnamon-lyrics,,,,
1990555,Clicking (Gymkhana 3),The Cool Kids,https://genius.com/The-cool-kids-clicking-gymkhana-3-lyrics,,,,
340059,Computer School,The Cool Kids,https://genius.com/The-cool-kids-computer-school-lyrics,2014-01-13,,,
2913269,Connect Four,The Cool Kids,https://genius.com/The-cool-kids-connect-four-lyrics,2016-11-18,Chuck Inglish,,
2939,Delivery Man,The Cool Kids,https://genius.com/The-cool-kids-delivery-man-lyrics,,,,
337147,Dinner Time,The Cool Kids,https://genius.com/The-cool-kids-dinner-time-lyrics,,,,
1021139,Don't Trip,The Cool Kids,https://genius.com/The-cool-kids-dont-trip-lyrics,2008-06-10,Chuck Inglish,,
143221,Dreamin',The Cool Kids,https://genius.com/The-cool-kids-dreamin-lyrics,,,,
61589,Fishing Lessons,The Cool Kids,https://genius.com/The-cool-kids-fishing-lessons-lyrics,,,,
61624,Flying Kites,The Cool Kids,https://genius.com/The-cool-kids-flying-kites-lyrics,,,,
61627,Freak City,The Cool Kids,https://genius.com/The-cool-kids-freak-city-lyrics,,Old Young,,
679791,Free Throws,The Cool Kids,https://genius.com/The-cool-kids-free-throws-lyrics,,,,
731932,Fresh City,The Cool Kids,https://genius.com/The-cool-kids-fresh-city-lyrics,,,,
385892,Full & Paid,The Cool Kids,https://genius.com/The-cool-kids-full-and-paid-lyrics,,,,
51881,Gas Station,The Cool Kids,https://genius.com/The-cool-kids-gas-station-lyrics,2011-07-12,,Bun B,
56685,Get Right,The Cool Kids,https://genius.com/The-cool-kids-get-right-lyrics,2011-07-12,The Neptunes,,
50197,Gettin it,The Cool Kids,https://genius.com/The-cool-kids-gettin-it-lyrics,,,Lil Wayne,
197569,GMC,The Cool Kids,https://genius.com/The-cool-kids-gmc-lyrics,2011-07-12,Chuck Inglish,,
63832,Going Camping,The Cool Kids,https://genius.com/The-cool-kids-going-camping-lyrics,2013-01-01,,,
14636,Gold and a Pager,The Cool Kids,https://genius.com/The-cool-kids-gold-and-a-pager-lyrics,2008-06-03,Chuck Inglish,,N.W.A
384550,Gold Links,The Cool Kids,https://genius.com/The-cool-kids-gold-links-lyrics,2009-05-05,Chuck Inglish,,
119160,Good Afternoon,The Cool Kids,https://genius.com/The-cool-kids-good-afternoon-lyrics,,The Productionix,,
385710,Great Outdoors,The Cool Kids,https://genius.com/The-cool-kids-great-outdoors-lyrics,,Chuck Inglish,Tennille,
384188,Hammer Brothers,The Cool Kids,https://genius.com/The-cool-kids-hammer-brothers-lyrics,2009-05-05,"JP Keller,Chuck Inglish,Dj Cannon",,
682730,I got Colors,The Cool Kids,https://genius.com/The-cool-kids-i-got-colors-lyrics,,,,
188514,Introduction to Ice Fishing,The Cool Kids,https://genius.com/The-cool-kids-introduction-to-ice-fishing-lyrics,2009-05-05,DJ Don Cannon,,
332608,Jingling,The Cool Kids,https://genius.com/The-cool-kids-jingling-lyrics,2008-06-03,Chuck Inglish,,
56830,Jump Rope,The Cool Kids,https://genius.com/The-cool-kids-jump-rope-lyrics,2009-05-05,Chuck Inglish,Tennille,
1557765,Knocked Down,The Cool Kids,https://genius.com/The-cool-kids-knocked-down-lyrics,,,,
144321,Looseleaf Paper,The Cool Kids,https://genius.com/The-cool-kids-looseleaf-paper-lyrics,2008-08-25,,,
14641,Mikey Rocks,The Cool Kids,https://genius.com/The-cool-kids-mikey-rocks-lyrics,2008-06-03,Chuck Inglish,,
14638,"One, Two",The Cool Kids,https://genius.com/The-cool-kids-one-two-lyrics,2008-06-03,Chuck Inglish,,
2864295,One Two (Album Version),The Cool Kids,https://genius.com/The-cool-kids-one-two-album-version-lyrics,2008-06-03,,,
49920,Oscar The Grouch,The Cool Kids,https://genius.com/The-cool-kids-oscar-the-grouch-lyrics,,,,
2911,Pennies,The Cool Kids,https://genius.com/The-cool-kids-pennies-lyrics,,,,
189070,Pennies (The Updated Rosters Remix),The Cool Kids,https://genius.com/The-cool-kids-pennies-the-updated-rosters-remix-lyrics,2009-05-05,DJ Don Cannon,"Bun B,Ludacris",
52362,Penny Hardaway,The Cool Kids,https://genius.com/The-cool-kids-penny-hardaway-lyrics,2011-07-12,Chuck Inglish,Ghostface Killah,
904769,Pigen Er Min,The Cool Kids,https://genius.com/The-cool-kids-pigen-er-min-lyrics,,,,
152802,Popcorn,The Cool Kids,https://genius.com/The-cool-kids-popcorn-lyrics,,,,
57250,Premium Blends,The Cool Kids,https://genius.com/The-cool-kids-premium-blends-lyrics,2009-05-05,Chuck Inglish,Shorty K.,
445336,Pump Up The Volume,The Cool Kids,https://genius.com/The-cool-kids-pump-up-the-volume-lyrics,2006-01-01,,,
52068,Roll Call,The Cool Kids,https://genius.com/The-cool-kids-roll-call-lyrics,2011-07-12,Chuck Inglish,"Sir Michael Rocks,King Chip,Asher Roth",
2860192,Running Man,The Cool Kids,https://genius.com/The-cool-kids-running-man-lyrics,2016-09-17,The Cool Kids,Maxo Kream,
52604,Rush Hour Traffic,The Cool Kids,https://genius.com/The-cool-kids-rush-hour-traffic-lyrics,2011-07-12,Chuck Inglish,,
312445,Schoolin',The Cool Kids,https://genius.com/The-cool-kids-schoolin-lyrics,,,,
186450,So Neat,The Cool Kids,https://genius.com/The-cool-kids-so-neat-lyrics,,,,
79439,Sour Apples,The Cool Kids,https://genius.com/The-cool-kids-sour-apples-lyrics,2011-07-12,"Travis Barker,Chuck Inglish",Travis Barker,Mobb Deep
64364,Stove Top Oven Fresh Baked Goods,The Cool Kids,https://genius.com/The-cool-kids-stove-top-oven-fresh-baked-goods-lyrics,,,,
107048,Strawberry Girls,The Cool Kids,https://genius.com/The-cool-kids-strawberry-girls-lyrics,,,,
51883,Summer Jam,The Cool Kids,https://genius.com/The-cool-kids-summer-jam-lyrics,2011-07-12,Pharrell Williams,Maxine Ashley,
186501,Summer Nights,The Cool Kids,https://genius.com/The-cool-kids-summer-nights-lyrics,,,Tennille,
55025,Summer Vacations,The Cool Kids,https://genius.com/The-cool-kids-summer-vacations-lyrics,2009-05-05,Chuck Inglish,,
51364,Swimsuits,The Cool Kids,https://genius.com/The-cool-kids-swimsuits-lyrics,,Chuck Inglish,"Sir Michael Rocks,Mayer Hawthorne",
104600,Talk Of The Town,The Cool Kids,https://genius.com/The-cool-kids-talk-of-the-town-lyrics,2011-07-12,,,
337134,That'll Work,The Cool Kids,https://genius.com/The-cool-kids-thatll-work-lyrics,,Chuck Inglish,,
57350,The Art of Noise,The Cool Kids,https://genius.com/The-cool-kids-the-art-of-noise-lyrics,2009-05-05,Chuck Inglish,,
2428579,The Bake Sale EP,The Cool Kids,https://genius.com/The-cool-kids-the-bake-sale-ep-lyrics,,,,
1559821,The Last Stretch,The Cool Kids,https://genius.com/The-cool-kids-the-last-stretch-lyrics,,,,
72832,The Light Company,The Cool Kids,https://genius.com/The-cool-kids-the-light-company-lyrics,2009-05-05,Chuck Inglish,,
3035081,TV Dinner,The Cool Kids,https://genius.com/The-cool-kids-tv-dinner-lyrics,2017-03-24,Chuck Inglish,,
2840808,Volume II,The Cool Kids,https://genius.com/The-cool-kids-volume-ii-lyrics,,Chuck Inglish,,
6342,What It Is,The Cool Kids,https://genius.com/The-cool-kids-what-it-is-lyrics,2008-06-10,Chuck Inglish,,
1681823,What It Iz,The Cool Kids,https://genius.com/The-cool-kids-what-it-iz-lyrics,,,,
14642,What Up Man,The Cool Kids,https://genius.com/The-cool-kids-what-up-man-lyrics,2008-06-03,Chuck Inglish,,
3052776,Wise Words by GLC,The Cool Kids,https://genius.com/The-cool-kids-wise-words-by-glc-lyrics,2009-05-05,,,
3052791,Wise Words by GLC (Cont.),The Cool Kids,https://genius.com/The-cool-kids-wise-words-by-glc-cont-lyrics,2009-05-05,,,
14497,1-900-Off-Your-Square,Crucial Conflict,https://genius.com/Crucial-conflict-1-900-off-your-square-lyrics,,,,
14515,2 Bogus,Crucial Conflict,https://genius.com/Crucial-conflict-2-bogus-lyrics,,,Three 6 Mafia,
14510,Airplane,Crucial Conflict,https://genius.com/Crucial-conflict-airplane-lyrics,,,Do or Die,
164511,A Son's Drama,Crucial Conflict,https://genius.com/Crucial-conflict-a-sons-drama-lyrics,,,,
14511,Back Against the Wall,Crucial Conflict,https://genius.com/Crucial-conflict-back-against-the-wall-lyrics,,,,
14516,Bogus Mayn,Crucial Conflict,https://genius.com/Crucial-conflict-bogus-mayn-lyrics,,Wildstyle,,
14499,Desperado,Crucial Conflict,https://genius.com/Crucial-conflict-desperado-lyrics,,,,
14524,Faceless Ones,Crucial Conflict,https://genius.com/Crucial-conflict-faceless-ones-lyrics,,,,
14505,Get Up,Crucial Conflict,https://genius.com/Crucial-conflict-get-up-lyrics,,,,
1336537,Ghetto Queen,Crucial Conflict,https://genius.com/Crucial-conflict-ghetto-queen-lyrics,,,,
14501,Hay,Crucial Conflict,https://genius.com/Crucial-conflict-hay-lyrics,1996-01-01,Wildstyle,,Funkadelic
1826811,Hay (remix),Crucial Conflict,https://genius.com/Crucial-conflict-hay-remix-lyrics,,,,
14512,I'm Bout to Explode,Crucial Conflict,https://genius.com/Crucial-conflict-im-bout-to-explode-lyrics,,,,
14504,Just Getting My Money,Crucial Conflict,https://genius.com/Crucial-conflict-just-getting-my-money-lyrics,,,,
1736824,Let It Go,Crucial Conflict,https://genius.com/Crucial-conflict-let-it-go-lyrics,,,,
14503,Life Ain't the Same,Crucial Conflict,https://genius.com/Crucial-conflict-life-aint-the-same-lyrics,,,,
14502,Lil' Advice,Crucial Conflict,https://genius.com/Crucial-conflict-lil-advice-lyrics,,,,Lonnie Liston Smith & The Cosmic Echoes
14519,Ride The Rodeo,Crucial Conflict,https://genius.com/Crucial-conflict-ride-the-rodeo-lyrics,,,,
14517,Roll Somethin',Crucial Conflict,https://genius.com/Crucial-conflict-roll-somethin-lyrics,,,,
14513,Scummie,Crucial Conflict,https://genius.com/Crucial-conflict-scummie-lyrics,,,,
1521896,Scummy,Crucial Conflict,https://genius.com/Crucial-conflict-scummy-lyrics,,,,
14506,Showdown,Crucial Conflict,https://genius.com/Crucial-conflict-showdown-lyrics,,,,
14514,Tell it to the Judge,Crucial Conflict,https://genius.com/Crucial-conflict-tell-it-to-the-judge-lyrics,,,,
14508,The Final Tic,Crucial Conflict,https://genius.com/Crucial-conflict-the-final-tic-lyrics,,,,
14507,To the Left,Crucial Conflict,https://genius.com/Crucial-conflict-to-the-left-lyrics,,,,Willie Hutch
14509,Trigger Happy,Crucial Conflict,https://genius.com/Crucial-conflict-trigger-happy-lyrics,,,,
14518,When the Playas Live,Crucial Conflict,https://genius.com/Crucial-conflict-when-the-playas-live-lyrics,,Ralph Leverston,,
1464028,Ain't Got Time to Waste,Da Brat,https://genius.com/Da-brat-aint-got-time-to-waste-lyrics,,,,
15472,Ain't No Thang,Da Brat,https://genius.com/Da-brat-aint-no-thang-lyrics,1994-06-28,Jermaine Dupri,Y-Tee,
15487,All My Bitches,Da Brat,https://genius.com/Da-brat-all-my-bitches-lyrics,,,,
15453,Anuthatantrum,Da Brat,https://genius.com/Da-brat-anuthatantrum-lyrics,1996-10-29,Jermaine Dupri,,Sting
1806180,At The Club,Da Brat,https://genius.com/Da-brat-at-the-club-lyrics,,,,
1345850,At The Club {interlude},Da Brat,https://genius.com/Da-brat-at-the-club-interlude-lyrics,,,,
15484,Back Up,Da Brat,https://genius.com/Da-brat-back-up-lyrics,,,Ja Rule,
1119639,BACK UP f/ Ja Rule,Da Brat,https://genius.com/Da-brat-back-up-f-ja-rule-lyrics,,,,
15480,Ball Game,Da Brat,https://genius.com/Da-brat-ball-game-lyrics,,,,
15475,Boom,Da Brat,https://genius.com/Da-brat-boom-lyrics,,,,
15486,Breeve On Em,Da Brat,https://genius.com/Da-brat-breeve-on-em-lyrics,,,22,
15488,Chi Town,Da Brat,https://genius.com/Da-brat-chi-town-lyrics,,Kanye West,,
1828949,Chuch,Da Brat,https://genius.com/Da-brat-chuch-lyrics,,,,
15467,Come and Get Some,Da Brat,https://genius.com/Da-brat-come-and-get-some-lyrics,1994-06-28,Jermaine Dupri,Mac Daddy (Kris Kross),
1251317,Da B Side (Clean Version),Da Brat,https://genius.com/Da-brat-da-b-side-clean-version-lyrics,,,"The Notorious B.I.G.,Jermaine Dupri",
15473,Da Shit Ya Can't Fuc Wit,Da Brat,https://genius.com/Da-brat-da-shit-ya-cant-fuc-wit-lyrics,1994-06-28,"Manuel Seal,Jermaine Dupri",,"Rick James,Doug E. Fresh & The Get Fresh Crew"
15490,Dirty B Side,Da Brat,https://genius.com/Da-brat-dirty-b-side-lyrics,1996-10-29,Jermaine Dupri,The Notorious B.I.G.,The Gap Band
2848592,"Dumb, Stupid, Crazy",Da Brat,https://genius.com/Da-brat-dumb-stupid-crazy-lyrics,2011-01-01,,Twista,
15469,Fa All Y'all,Da Brat,https://genius.com/Da-brat-fa-all-yall-lyrics,1994-06-28,Jermaine Dupri,Kandi,Funkadelic
15471,Fire it Up,Da Brat,https://genius.com/Da-brat-fire-it-up-lyrics,1994-06-28,"Manuel Seal,Jermaine Dupri",,"Cypress Hill,Cheech And Chong,Detroit Emeralds,Red Hot Chili Peppers"
15492,Fuck You,Da Brat,https://genius.com/Da-brat-fuck-you-lyrics,,,,
15479,Funkdafied,Da Brat,https://genius.com/Da-brat-funkdafied-lyrics,1994-06-28,"Manuel Seal,Jermaine Dupri",Jermaine Dupri,"Tag Team,The Isley Brothers,The D.O.C.,Snoop Dogg"
15476,Get Somebody,Da Brat,https://genius.com/Da-brat-get-somebody-lyrics,,,Keisha Jackson,
15463,Ghetto Love,Da Brat,https://genius.com/Da-brat-ghetto-love-lyrics,1996-10-29,Jermaine Dupri,T-Boz,DeBarge
1305116,Give It 2 You,Da Brat,https://genius.com/Da-brat-give-it-2-you-lyrics,1994-10-17,Jermaine Dupri,,"Mary Jane Girls,Xscape"
2820915,Give It 2 You (Remix),Da Brat,https://genius.com/Da-brat-give-it-2-you-remix-lyrics,1994-10-17,"Manuel Seal,Jermaine Dupri",Jermaine Dupri,Mary Jane Girls
1793907,Gotta Thing for You,Da Brat,https://genius.com/Da-brat-gotta-thing-for-you-lyrics,,,,Mint Condition
15477,Gushy Wushy,Da Brat,https://genius.com/Da-brat-gushy-wushy-lyrics,,,,
1827301,Hands in Da Air,Da Brat,https://genius.com/Da-brat-hands-in-da-air-lyrics,,,,
15491,Hands in the Air,Da Brat,https://genius.com/Da-brat-hands-in-the-air-lyrics,,,Mystikal,
1555652,HANDS IN THE AIR f/ Mystikal,Da Brat,https://genius.com/Da-brat-hands-in-the-air-f-mystikal-lyrics,,,,
1520526,High Come Down,Da Brat,https://genius.com/Da-brat-high-come-down-lyrics,,,,Evelyn Champagne King
1293814,HIGH COME DOWN f/ LaTocha Scott & Trey Lorenz,Da Brat,https://genius.com/Da-brat-high-come-down-f-latocha-scott-and-trey-lorenz-lyrics,,,,
1632086,I'm in love with you,Da Brat,https://genius.com/Da-brat-im-in-love-with-you-lyrics,,,,
15493,Immortal Beloved (Outro),Da Brat,https://genius.com/Da-brat-immortal-beloved-outro-lyrics,,,,
15478,In Love Wit Chu,Da Brat,https://genius.com/Da-brat-in-love-wit-chu-lyrics,,,,
