ID,Title,Artist,URL,Producers,Featured Artists
20423,Dumb Dancin',DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-dumb-dancin-lyrics,,
20394,Everything that Glitters (Ain't Always Gold),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-everything-that-glitters-aint-always-gold-lyrics,,
20444,Fresh Prince of Bel-Air,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-fresh-prince-of-bel-air-lyrics,DJ Jazzy Jeff,
765792,From Da South,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-from-da-south-lyrics,,
765601,Get Hyped,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-get-hyped-lyrics,,
20458,Girls Ain't Nothing But Trouble (1988 Extended Remix),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-girls-aint-nothing-but-trouble-1988-extended-remix-lyrics,,
2164540,Girls Ain't Nothing But Trouble (Original 1986 version),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-girls-aint-nothing-but-trouble-original-1986-version-lyrics,DJ Jazzy Jeff,
20457,Guys Ain't Nothing but Trouble,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-guys-aint-nothing-but-trouble-lyrics,,Ice Cream Tee
765480,Here We Go Again,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-here-we-go-again-lyrics,,
20421,"He's the DJ, I'm the Rapper",DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-hes-the-dj-im-the-rapper-lyrics,,
766366,Higher Baby,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-higher-baby-lyrics,,
20411,Human Video Game,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-human-video-game-lyrics,,
20422,I'm All That,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-im-all-that-lyrics,Jeff Townes,
144408,I'm Looking For The One (To Be With Me),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-im-looking-for-the-one-to-be-with-me-lyrics,"DJ Jazzy Jeff,Teddy Riley",
20401,I Think I Can Beat Mike Tyson,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-i-think-i-can-beat-mike-tyson-lyrics,,
20388,I Wanna Rock,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-i-wanna-rock-lyrics,,
20405,Jazzy's Groove,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-jazzys-groove-lyrics,,
765515,Jazzy's in the House,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-jazzys-in-the-house-lyrics,,
20397,Jeff Waz on the Beat Box,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-jeff-waz-on-the-beat-box-lyrics,,
766735,Just Kickin' It,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-just-kickin-it-lyrics,,
20461,Just One of Those Days,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-just-one-of-those-days-lyrics,,
20464,Just Rockin',DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-just-rockin-lyrics,,
20415,Let's Get Busy Baby,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-lets-get-busy-baby-lyrics,,
20412,Live at Union Square (November 1986),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-live-at-union-square-november-1986-lyrics,,
20454,Lovely Daze,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-lovely-daze-lyrics,,
20456,Megamix,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-megamix-lyrics,,
766401,Men in Black,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-men-in-black-lyrics,,
765582,Men In Black from Men In Black,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-men-in-black-from-men-in-black-lyrics,,
20413,My Buddy,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-my-buddy-lyrics,,
20418,Nightmare On My Street,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-nightmare-on-my-street-lyrics,,
20452,Nightmare on My Street (Single Version),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-nightmare-on-my-street-single-version-lyrics,,
20396,Numero Uno,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-numero-uno-lyrics,,
3843,Parents Just Don't Understand,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-parents-just-dont-understand-lyrics,DJ Jazzy Jeff,
1958678,Pump me up,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-pump-me-up-lyrics,,
20425,Pump Up the Bass,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-pump-up-the-bass-lyrics,,
20417,Rhythm Trax - House Party Style,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-rhythm-trax-house-party-style-lyrics,,
20424,Ring My Bell,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-ring-my-bell-lyrics,Jeff Townes,"Zhane,Renee Neufville,Jean Norris-Baylor"
20462,Ring My Bell (Mr. Lee's Radio Mix),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-ring-my-bell-mr-lees-radio-mix-lyrics,,
20460,Rock the House,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-rock-the-house-lyrics,,
20389,Scream,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-scream-lyrics,,
20391,Shadow Dreams,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-shadow-dreams-lyrics,,
20395,Somethin' Like Dis,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-somethin-like-dis-lyrics,,
20466,Special Announcement,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-special-announcement-lyrics,,
52089,Summertime,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-summertime-lyrics,Hula & K Fingers,"Hula & K Fingers,LaVette Goodman"
766225,Summertime '98,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-summertime-98-lyrics,,
20463,Taking it to the Top,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-taking-it-to-the-top-lyrics,,
20399,The Girlie Had a Mustache,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-the-girlie-had-a-mustache-lyrics,,
20468,The Magnicient Jazzy Jeff,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-the-magnicient-jazzy-jeff-lyrics,,
20409,The Men of Your Dreams,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-the-men-of-your-dreams-lyrics,,
20402,Then She Bit Me,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-then-she-bit-me-lyrics,,
20398,The Reverend,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-the-reverend-lyrics,,
766030,The Things That U Do,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-the-things-that-u-do-lyrics,DJ Jazzy Jeff,Jay Bright
1828761,The Things That U Do (Hula Radio Remix) *,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-the-things-that-u-do-hula-radio-remix-lyrics,,
20428,This Boy is Smooth,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-this-boy-is-smooth-lyrics,DJ Jazzy Jeff,
20408,Time to Chill,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-time-to-chill-lyrics,,
20400,Too Damn Hype,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-too-damn-hype-lyrics,,
20435,Trapped on the Dancefloor,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-trapped-on-the-dancefloor-lyrics,,
20392,Twinkle Twinkle (I'm Not A Star),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-twinkle-twinkle-im-not-a-star-lyrics,,
20407,Who Stole My Car?,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-who-stole-my-car-lyrics,,
20429,Who Stole the D.J.,DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-who-stole-the-dj-lyrics,,
20403,You Got It (Donut),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-you-got-it-donut-lyrics,,
20420,You Saw My Blinker (Bitch),DJ Jazzy Jeff & The Fresh Prince,https://genius.com/Dj-jazzy-jeff-and-the-fresh-prince-you-saw-my-blinker-bitch-lyrics,,
29497,1st & 10,Ludacris,https://genius.com/Ludacris-1st-and-10-lyrics,Bangladesh,"Infamous 2-0,Fate Wilson"
147963,9 Times Out Of 10,Ludacris,https://genius.com/Ludacris-9-times-out-of-10-lyrics,Metro Boomin,"French Montana,Que"
29551,Act a Fool,Ludacris,https://genius.com/Ludacris-act-a-fool-lyrics,Keith Mack,
1437439,Addicted To Money,Ludacris,https://genius.com/Ludacris-addicted-to-money-lyrics,,
865419,All the Way Turned Up (Ludamix),Ludacris,https://genius.com/Ludacris-all-the-way-turned-up-ludamix-lyrics,,
738,Area Codes,Ludacris,https://genius.com/Ludacris-area-codes-lyrics,Jazze Pha,Nate Dogg
59251,Badaboom,Ludacris,https://genius.com/Ludacris-badaboom-lyrics,Wonder,
720797,Beast Mode,Ludacris,https://genius.com/Ludacris-beast-mode-lyrics,1500 or Nothin',
1225420,Black Man's Struggle (skit),Ludacris,https://genius.com/Ludacris-black-mans-struggle-skit-lyrics,,
1397273,Block Lockdown,Ludacris,https://genius.com/Ludacris-block-lockdown-lyrics,,
29516,Blow it Out,Ludacris,https://genius.com/Ludacris-blow-it-out-lyrics,Ron Browz,
29562,Blow it Out (Remix),Ludacris,https://genius.com/Ludacris-blow-it-out-remix-lyrics,Ron Browz,50 Cent
29527,Blueberry Yum Yum,Ludacris,https://genius.com/Ludacris-blueberry-yum-yum-lyrics,Organized Noize,Sleepy Brown
29506,B.O.T.S. Radio,Ludacris,https://genius.com/Ludacris-bots-radio-lyrics,The Runners,"I-20,Shawnna"
639220,Burning Bridges,Ludacris,https://genius.com/Ludacris-burning-bridges-lyrics,Alex Da Kid,Jason Aldean
29561,Call Up the Homies,Ludacris,https://genius.com/Ludacris-call-up-the-homies-lyrics,"Kamau Georges,Clinton Sparks","Willy Northpole,The Game"
1940777,Call Up The Homies (co-starring The Game and Willy Northpole),Ludacris,https://genius.com/Ludacris-call-up-the-homies-co-starring-the-game-and-willy-northpole-lyrics,,
716743,Call Ya Bluff,Ludacris,https://genius.com/Ludacris-call-ya-bluff-lyrics,Syk Sense,
29508,Can't Live With You,Ludacris,https://genius.com/Ludacris-cant-live-with-you-lyrics,"Kevin ""Khao"" Cates",Monica
1118120,Can You Buy That,Ludacris,https://genius.com/Ludacris-can-you-buy-that-lyrics,,
83263,Cashin Out (Remix),Ludacris,https://genius.com/Ludacris-cashin-out-remix-lyrics,,
29493,Catch Up,Ludacris,https://genius.com/Ludacris-catch-up-lyrics,,"F.A.T.E.,Infamous 2-0"
730424,Charge It to the Rap Game,Ludacris,https://genius.com/Ludacris-charge-it-to-the-rap-game-lyrics,!llmind,
29532,Child of the Night,Ludacris,https://genius.com/Ludacris-child-of-the-night-lyrics,DKallday,Nate Dogg
666743,CoCo (Freestyle),Ludacris,https://genius.com/Ludacris-coco-freestyle-lyrics,,
29588,Cold Outside,Ludacris,https://genius.com/Ludacris-cold-outside-lyrics,Jook,
725754,Come and See Me,Ludacris,https://genius.com/Ludacris-come-and-see-me-lyrics,Mike WiLL Made-It,Big K.R.I.T.
734465,Come and See Me (Interlude),Ludacris,https://genius.com/Ludacris-come-and-see-me-interlude-lyrics,DJ Toomp,
1716831,Come On Over,Ludacris,https://genius.com/Ludacris-come-on-over-lyrics,,
1517607,Come On Over (skit),Ludacris,https://genius.com/Ludacris-come-on-over-skit-lyrics,,
29573,Coming 2 America,Ludacris,https://genius.com/Ludacris-coming-2-america-lyrics,Bangladesh,
926439,Coming to America,Ludacris,https://genius.com/Ludacris-coming-to-america-lyrics,,
1117792,Conjure Commercial,Ludacris,https://genius.com/Ludacris-conjure-commercial-lyrics,,
29563,Contagious,Ludacris,https://genius.com/Ludacris-contagious-lyrics,Scott Storch,Jamie Foxx
667203,Crib In My Closet (Freestyle),Ludacris,https://genius.com/Ludacris-crib-in-my-closet-freestyle-lyrics,,
4393,Cry Babies,Ludacris,https://genius.com/Ludacris-cry-babies-lyrics,,
29571,Cry Babies (Oh No),Ludacris,https://genius.com/Ludacris-cry-babies-oh-no-lyrics,Swizz Beatz,
155527,Dancin' Dirty,Ludacris,https://genius.com/Ludacris-dancin-dirty-lyrics,,Chris Brown
29519,Diamond in the Back,Ludacris,https://genius.com/Ludacris-diamond-in-the-back-lyrics,"DJ Paul,Juicy J",
675210,Don't sell molly no mo' (Freestyle),Ludacris,https://genius.com/Ludacris-dont-sell-molly-no-mo-freestyle-lyrics,,
59857,Do Sumthing Strange,Ludacris,https://genius.com/Ludacris-do-sumthing-strange-lyrics,Drumma Boy,Rick Ross
29566,Do the Right Thang,Ludacris,https://genius.com/Ludacris-do-the-right-thang-lyrics,9th Wonder,"Common,Spike Lee"
1006,Down in tha Dirty,Ludacris,https://genius.com/Ludacris-down-in-tha-dirty-lyrics,,"Bun B,Rick Ross"
29545,Do Your Time,Ludacris,https://genius.com/Ludacris-do-your-time-lyrics,Trak Starz,"Pimp C,C-Murder,Beanie Sigel"
76015,Drinkin' N Drivin',Ludacris,https://genius.com/Ludacris-drinkin-n-drivin-lyrics,,Jeezy
16913,DTP for Life,Ludacris,https://genius.com/Ludacris-dtp-for-life-lyrics,,"I-20,Lil' Fate"
29542,End of the Night,Ludacris,https://genius.com/Ludacris-end-of-the-night-lyrics,Happy Perez,Bobby V
29514,Everybody Drunk,Ludacris,https://genius.com/Ludacris-everybody-drunk-lyrics,DJ Montay,Lil Scrappy
3356,Everybody Hates Chris,Ludacris,https://genius.com/Ludacris-everybody-hates-chris-lyrics,DJ Don Cannon,Chris Rock
1209446,Everybody Wit Me,Ludacris,https://genius.com/Ludacris-everybody-wit-me-lyrics,,
29518,Eyebrows Down,Ludacris,https://genius.com/Ludacris-eyebrows-down-lyrics,Jook,
49414,F5 (Furiously Dangerous),Ludacris,https://genius.com/Ludacris-f5-furiously-dangerous-lyrics,"Eminem,Mr. Porter","Claret Jai,Slaughterhouse"
16912,Family Affair,Ludacris,https://genius.com/Ludacris-family-affair-lyrics,DJ Khaled,"Norfclk,Field Mob,I-20,Lil' Fate,Playaz Circle,Shareefa"
29554,Fatty Girl,Ludacris,https://genius.com/Ludacris-fatty-girl-lyrics,Trackmasters,"Keith Murray,LL Cool J"
2885663,Fatty Girl (Neptunes Version),Ludacris,https://genius.com/Ludacris-fatty-girl-neptunes-version-lyrics,The Neptunes,"Keith Murray,LL Cool J"
29512,Feelin' So Sexy,Ludacris,https://genius.com/Ludacris-feelin-so-sexy-lyrics,Gaggie,Shawnna
29576,Freaky Thangs,Ludacris,https://genius.com/Ludacris-freaky-thangs-lyrics,Bangladesh,"Jagged Edge,Twista"
29543,Freedom of Preach,Ludacris,https://genius.com/Ludacris-freedom-of-preach-lyrics,Mr. Jonz,Bishop Eddie Lee Long
29499,Game Got Switched,Ludacris,https://genius.com/Ludacris-game-got-switched-lyrics,Organized Noize,
29535,Get Back,Ludacris,https://genius.com/Ludacris-get-back-lyrics,The Medicine Men,
730615,Get Lit,Ludacris,https://genius.com/Ludacris-get-lit-lyrics,"Lil Ronnie,Da Internz",
29496,Get Off Me,Ludacris,https://genius.com/Ludacris-get-off-me-lyrics,Jermaine Dupri,Pastor Troy
29577,Get the Fuck Back,Ludacris,https://genius.com/Ludacris-get-the-fuck-back-lyrics,Bangladesh,"Shawna,I-20,Fate Wilson"
29541,Girls Gone Wild,Ludacris,https://genius.com/Ludacris-girls-gone-wild-lyrics,The Neptunes,
29575,Go 2 Sleep,Ludacris,https://genius.com/Ludacris-go-2-sleep-lyrics,Bangladesh,"Three 6 Mafia,Lil' Fate,Infamous 2-0"
29557,Gold Digger,Ludacris,https://genius.com/Ludacris-gold-digger-lyrics,,"Bobby V,Lil' Fate"
562658,Good Lovin',Ludacris,https://genius.com/Ludacris-good-lovin-lyrics,Da Internz,Miguel
1447602,Go to Sleep,Ludacris,https://genius.com/Ludacris-go-to-sleep-lyrics,,"Three 6 Mafia,Lil' Fate,I-20"
1731189,Go To Sleep Ho,Ludacris,https://genius.com/Ludacris-go-to-sleep-ho-lyrics,,
1449535,Go To Sleep Hoe,Ludacris,https://genius.com/Ludacris-go-to-sleep-hoe-lyrics,,
730164,Grass Is Always Greener,Ludacris,https://genius.com/Ludacris-grass-is-always-greener-lyrics,Da Internz,
1292171,Greatest Hits,Ludacris,https://genius.com/Ludacris-greatest-hits-lyrics,,
1067270,Greatest Hits (Skit),Ludacris,https://genius.com/Ludacris-greatest-hits-skit-lyrics,,
3556,Grew Up A Screw Up,Ludacris,https://genius.com/Ludacris-grew-up-a-screw-up-lyrics,"L.V.M.,DJ Nasty",Jeezy
2862367,Grew Up A Screw Up (Remix),Ludacris,https://genius.com/Ludacris-grew-up-a-screw-up-remix-lyrics,"DJ Nasty,L.V.M.",Jeezy
463908,Grizzly,Ludacris,https://genius.com/Ludacris-grizzly-lyrics,,
29578,Growing Pains,Ludacris,https://genius.com/Ludacris-growing-pains-lyrics,P. King,"Fate Wilson,Keon Bryce"
29522,Hard Times,Ludacris,https://genius.com/Ludacris-hard-times-lyrics,"L.V.M.,DJ Nasty","Carl Thomas,MJG,8Ball"
156101,Hell Of A Night,Ludacris,https://genius.com/Ludacris-hell-of-a-night-lyrics,DJ Mustard,
940614,Helluva Night,Ludacris,https://genius.com/Ludacris-helluva-night-lyrics,,
177247,He-Man,Ludacris,https://genius.com/Ludacris-he-man-lyrics,DJ Green Lantern,
29509,Hey Ho,Ludacris,https://genius.com/Ludacris-hey-ho-lyrics,"Kevin ""Khao"" Cates","Lil' Kim,Lil' Fate"
641,Hip Hop Quotables,Ludacris,https://genius.com/Ludacris-hip-hop-quotables-lyrics,Erick Sermon,
79188,History Lesson (Interlude),Ludacris,https://genius.com/Ludacris-history-lesson-interlude-lyrics,,
3568,Ho,Ludacris,https://genius.com/Ludacris-ho-lyrics,Bangladesh,
29520,Hoes in My Room,Ludacris,https://genius.com/Ludacris-hoes-in-my-room-lyrics,Mo B. Dick,Snoop Dogg
596842,Hood Billionaire (Freestyle),Ludacris,https://genius.com/Ludacris-hood-billionaire-freestyle-lyrics,,
29498,Hood Stuck,Ludacris,https://genius.com/Ludacris-hood-stuck-lyrics,Ludacris,
29539,Hopeless,Ludacris,https://genius.com/Ludacris-hopeless-lyrics,Heazy,Trick Daddy
1459067,Ho (Skit),Ludacris,https://genius.com/Ludacris-ho-skit-lyrics,,
530352,Hot Nigga (Freestyle),Ludacris,https://genius.com/Ludacris-hot-nigga-freestyle-lyrics,,
1342396,Howhere (Skit),Ludacris,https://genius.com/Ludacris-howhere-skit-lyrics,,
395,How Low,Ludacris,https://genius.com/Ludacris-how-low-lyrics,T-Minus,Shawnna
1165329,How Low Can You Go (Promo Only clean edit),Ludacris,https://genius.com/Ludacris-how-low-can-you-go-promo-only-clean-edit-lyrics,,Shawnna
150558,How Low (Remix),Ludacris,https://genius.com/Ludacris-how-low-remix-lyrics,T-Minus,"Ciara,Pitbull"
64861,I Ain't The One,Ludacris,https://genius.com/Ludacris-i-aint-the-one-lyrics,FATBOI,2 Chainz
156107,IDGAF,Ludacris,https://genius.com/Ludacris-idgaf-lyrics,Bangladesh,
156276,#IDGAF Intro,Ludacris,https://genius.com/Ludacris-idgaf-intro-lyrics,,
29505,I Do it All Night,Ludacris,https://genius.com/Ludacris-i-do-it-all-night-lyrics,"Tony Dinero,B Crucial",Shawnna
1716,I Do it for Hip Hop,Ludacris,https://genius.com/Ludacris-i-do-it-for-hip-hop-lyrics,Wyldfyer,"Nas,Jay Z"
152942,I Don't Give a Fuck,Ludacris,https://genius.com/Ludacris-i-dont-give-a-fuck-lyrics,Bangladesh,
154896,If I Ain't Fucked Up,Ludacris,https://genius.com/Ludacris-if-i-aint-fucked-up-lyrics,Metro Boomin,
5761,I Get Money (Remix),Ludacris,https://genius.com/Ludacris-i-get-money-remix-lyrics,,
29510,I Know You Got a Man,Ludacris,https://genius.com/Ludacris-i-know-you-got-a-man-lyrics,Infinity,"Flo Rida,Ester Dean"
58006,I'm on Fire,Ludacris,https://genius.com/Ludacris-im-on-fire-lyrics,Mike WiLL Made-It,Big K.R.I.T.
671583,I'm The Truth,Ludacris,https://genius.com/Ludacris-im-the-truth-lyrics,,
484201,Incognegro Intro,Ludacris,https://genius.com/Ludacris-incognegro-intro-lyrics,,
646728,In My Life,Ludacris,https://genius.com/Ludacris-in-my-life-lyrics,"Steven Q-Beatz,Bigg D",John Legend
880310,Interactive (skit),Ludacris,https://genius.com/Ludacris-interactive-skit-lyrics,,
3057220,Interlude,Ludacris,https://genius.com/Ludacris-interlude-lyrics,,
6667,In The Depths Of Solitude,Ludacris,https://genius.com/Ludacris-in-the-depths-of-solitude-lyrics,Icedrake,
29513,Intro,Ludacris,https://genius.com/Ludacris-intro-lyrics,Xcel,
60468,Intro (1.21 Gigawatts: Back to the First Time),Ludacris,https://genius.com/Ludacris-intro-121-gigawatts-back-to-the-first-time-lyrics,Tone Mason,
58020,Intro (Red Light District),Ludacris,https://genius.com/Ludacris-intro-red-light-district-lyrics,Timbaland,
208193,Intro (Theater of the Mind),Ludacris,https://genius.com/Ludacris-intro-theater-of-the-mind-lyrics,The Runners,
29528,It Wasn't Us,Ludacris,https://genius.com/Ludacris-it-wasnt-us-lyrics,,
35320,It Wasn't Us (Clones Version),Ludacris,https://genius.com/Ludacris-it-wasnt-us-clones-version-lyrics,The Neptunes,I-20
3026655,I Wanna Rock (Remix),Ludacris,https://genius.com/Ludacris-i-wanna-rock-remix-lyrics,,
75078,Jingalin',Ludacris,https://genius.com/Ludacris-jingalin-lyrics,Da Internz,
29556,John Madden 2000 Theme,Ludacris,https://genius.com/Ludacris-john-madden-2000-theme-lyrics,,
177234,Jump Off The G4,Ludacris,https://genius.com/Ludacris-jump-off-the-g4-lyrics,,I-20
29583,Keep it On the Hush,Ludacris,https://genius.com/Ludacris-keep-it-on-the-hush-lyrics,Jazze Pha,
29530,Large Amounts,Ludacris,https://genius.com/Ludacris-large-amounts-lyrics,Vudu,
397,Last of a Dying Breed,Ludacris,https://genius.com/Ludacris-last-of-a-dying-breed-lyrics,Wyldfyer,Lil Wayne
29553,Last of a Dying Breed (Original Version),Ludacris,https://genius.com/Ludacris-last-of-a-dying-breed-original-version-lyrics,,Lil Wayne
29567,Let's Stay Together,Ludacris,https://genius.com/Ludacris-lets-stay-together-lyrics,Three 6 Mafia,
62179,Ludacrismas,Ludacris,https://genius.com/Ludacris-ludacrismas-lyrics,,
730073,Ludaversal (Intro),Ludacris,https://genius.com/Ludacris-ludaversal-intro-lyrics,David Banner,
721262,Ludaversal Tracklist + Album Art,Ludacris,https://genius.com/Ludacris-ludaversal-tracklist-album-art-lyrics,,
711594,Lunch Money Ludaverses Freestyle,Ludacris,https://genius.com/Ludacris-lunch-money-ludaverses-freestyle-lyrics,,
730820,Lyrical Healing,Ludacris,https://genius.com/Ludacris-lyrical-healing-lyrics,"Frank Dukes,!llmind",
155467,Mad Fo,Ludacris,https://genius.com/Ludacris-mad-fo-lyrics,Remo the Hitmaker,"Meek Mill,Chris Brown,Swizz Beatz,Pusha T"
155850,Mad Fo - Extended,Ludacris,https://genius.com/Ludacris-mad-fo-extended-lyrics,Swizz Beatz,"Swizz Beatz,Meek Mill,Pusha T,Chris Brown"
29526,Midnight Train,Ludacris,https://genius.com/Ludacris-midnight-train-lyrics,,Chimere
1137755,Midnight Train (feat. Chimere),Ludacris,https://genius.com/Ludacris-midnight-train-feat-chimere-lyrics,,
642575,Money,Ludacris,https://genius.com/Ludacris-money-lyrics,DJ Pain,Rick Ross
580076,Money Counter (Freestyle),Ludacris,https://genius.com/Ludacris-money-counter-freestyle-lyrics,,
5826,Money Maker,Ludacris,https://genius.com/Ludacris-money-maker-lyrics,The Neptunes,Pharrell Williams
60881,Mouthing Off,Ludacris,https://genius.com/Ludacris-mouthing-off-lyrics,Ludacris,4ize
29547,Mouths to Feed,Ludacris,https://genius.com/Ludacris-mouths-to-feed-lyrics,DJ Toomp,
714,Move Bitch,Ludacris,https://genius.com/Ludacris-move-bitch-lyrics,KLC,"I-20,Mystikal"
1565988,Move Bitch (radio edit),Ludacris,https://genius.com/Ludacris-move-bitch-radio-edit-lyrics,,
59524,Muthafucka Can U Buy That,Ludacris,https://genius.com/Ludacris-muthafucka-can-u-buy-that-lyrics,D.R.U.G.S,
29564,MVP,Ludacris,https://genius.com/Ludacris-mvp-lyrics,DJ Premier,
396,My Chick Bad,Ludacris,https://genius.com/Ludacris-my-chick-bad-lyrics,The Legendary Traxster,Nicki Minaj
825,My Chick Bad (Remix),Ludacris,https://genius.com/Ludacris-my-chick-bad-remix-lyrics,The Legendary Traxster,"Diamond Atl,Eve,Trina"
29565,Nasty Girl,Ludacris,https://genius.com/Ludacris-nasty-girl-lyrics,Swizz Beatz,Plies
1964837,Nasty Girl (co-starring Plies),Ludacris,https://genius.com/Ludacris-nasty-girl-co-starring-plies-lyrics,,
645170,New Beginning Intro,Ludacris,https://genius.com/Ludacris-new-beginning-intro-lyrics,,
